일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2023/06/13","72000","1000","1.41","71700","72200","71600","13227285","950995107900","429824343600000","5969782550"
"2023/06/12","71000","-1000","-1.39","72100","72400","70800","12064287","861581586290","423854561050000","5969782550"
"2023/06/09","72000","1100","1.55","71100","72300","70800","15050209","1080650065800","429824343600000","5969782550"
"2023/06/08","70900","-100","-0.14","70400","70900","70000","19165568","1351298167000","423257582795000","5969782550"
"2023/06/07","71000","-700","-0.98","71300","71600","70800","14796613","1052878137000","423854561050000","5969782550"
"2023/06/05","71700","-500","-0.69","72700","72700","71400","12686829","911317330400","428033408835000","5969782550"
"2023/06/02","72200","1300","1.83","71700","72200","71600","12161798","874631186600","431018300110000","5969782550"
"2023/06/01","70900","-500","-0.70","70900","71600","70600","14669296","1041791411900","423257582795000","5969782550"
"2023/05/31","71400","-900","-1.24","72400","72500","71000","25666087","1840726217336","426242474070000","5969782550"
"2023/05/30","72300","2000","2.84","71300","72300","71200","27476897","1975022852326","431615278365000","5969782550"
"2023/05/26","70300","1500","2.18","69800","70400","69500","19549511","1370668892150","419675713265000","5969782550"
"2023/05/25","68800","300","0.44","69900","70000","68700","14231160","984568526800","410721039440000","5969782550"
"2023/05/24","68500","100","0.15","68100","68700","68000","8192896","560468753293","408930104675000","5969782550"
"2023/05/23","68400","-100","-0.15","68500","68700","68100","8561643","585923360300","408333126420000","5969782550"
"2023/05/22","68500","100","0.15","68400","69000","68000","14470308","992678989266","408930104675000","5969782550"
"2023/05/19","68400","2200","3.32","67800","68400","67500","20349345","1384558015400","408333126420000","5969782550"
"2023/05/18","66200","1200","1.85","66000","66200","65700","14431704","952251371400","395199604810000","5969782550"
"2023/05/17","65000","-400","-0.61","65900","65900","64800","10745504","701148896869","388035865750000","5969782550"
"2023/05/16","65400","900","1.40","65800","65900","65300","12334657","808481599858","390423778770000","5969782550"
"2023/05/15","64500","400","0.62","64100","64600","63900","8172021","525279287100","385050974475000","5969782550"
"2023/05/12","64100","-100","-0.16","63700","64600","63600","8693913","557964086200","382663061455000","5969782550"
"2023/05/11","64200","-400","-0.62","64700","65100","64200","11648905","752009024200","383260039710000","5969782550"
"2023/05/10","64600","-700","-1.07","65500","65500","64300","13057727","845221269576","385647952730000","5969782550"
"2023/05/09","65300","-600","-0.91","65800","65800","65100","9366861","612497745700","389826800515000","5969782550"
"2023/05/08","65900","800","1.23","66300","66300","65400","9405365","619987042850","393408670045000","5969782550"
"2023/05/04","65100","-300","-0.46","65600","65700","64700","9791064","637046767248","388632844005000","5969782550"
"2023/05/03","65400","-300","-0.46","65100","65600","64900","8876749","578615499291","390423778770000","5969782550"
"2023/05/02","65700","200","0.31","66000","66300","65100","14396948","947092252311","392214713535000","5969782550"
"2023/04/28","65500","900","1.39","65200","65900","65000","19699481","1288159418828","391020757025000","5969782550"
"2023/04/27","64600","500","0.78","64100","65000","63300","14779601","947849082200","385647952730000","5969782550"
"2023/04/26","64100","500","0.79","63600","64300","63300","12664541","808719849900","382663061455000","5969782550"
"2023/04/25","63600","-1600","-2.45","65300","65400","63400","16193271","1039508079324","379678170180000","5969782550"
"2023/04/24","65200","-500","-0.76","65300","65700","64800","12986581","846720734506","389229822260000","5969782550"
"2023/04/21","65700","400","0.61","65800","65900","65400","10538622","691720671402","392214713535000","5969782550"
"2023/04/20","65300","-200","-0.31","65100","65300","64600","9501169","618181208400","389826800515000","5969782550"
"2023/04/19","65500","-100","-0.15","65500","65800","65300","10255985","672185360428","391020757025000","5969782550"
"2023/04/18","65600","300","0.46","65900","66000","64800","14802060","966926908700","391617735280000","5969782550"
"2023/04/17","65300","200","0.31","65000","65600","64700","13486618","877708156600","389826800515000","5969782550"
"2023/04/14","65100","-1000","-1.51","66600","66600","65000","16176490","1062799885805","388632844005000","5969782550"
"2023/04/13","66100","100","0.15","65600","66100","65400","15091022","993653504000","394602626555000","5969782550"
"2023/04/12","66000","100","0.15","65800","66200","65300","15021313","987120762190","394005648300000","5969782550"
"2023/04/11","65900","200","0.30","66200","66200","65400","16323183","1074396316840","393408670045000","5969782550"
"2023/04/10","65700","700","1.08","64800","66300","64700","18777166","1233223465071","392214713535000","5969782550"
"2023/04/07","65000","2700","4.33","63800","65200","63800","27476120","1778208943700","388035865750000","5969782550"
"2023/04/06","62300","-1600","-2.50","63500","63600","62300","14992747","940919458200","371917452865000","5969782550"
"2023/04/05","63900","300","0.47","63700","64000","63400","9176149","584822515500","381469104945000","5969782550"
"2023/04/04","63600","500","0.79","63400","63800","62800","11120514","706088571400","379678170180000","5969782550"
"2023/04/03","63100","-900","-1.41","64000","64000","63000","11973133","757289145500","376693278905000","5969782550"
"2023/03/31","64000","800","1.27","64000","64000","63700","14094479","900711556583","382066083200000","5969782550"
"2023/03/30","63200","500","0.80","63700","63700","63100","15684377","993903387442","377290257160000","5969782550"
"2023/03/29","62700","-200","-0.32","62500","62700","62200","11216008","700455977590","374305365885000","5969782550"
"2023/03/28","62900","800","1.29","62400","62900","62100","11614118","726295104112","375499322395000","5969782550"
"2023/03/27","62100","-900","-1.43","62600","62800","62000","11039331","687170094400","370723496355000","5969782550"
"2023/03/24","63000","700","1.12","62700","63300","62300","18278602","1147804584500","376096300650000","5969782550"
"2023/03/23","62300","1200","1.96","60600","62300","60600","15381057","946393607300","371917452865000","5969782550"
"2023/03/22","61100","800","1.33","61000","61200","60500","8978591","546787085426","364753713805000","5969782550"
"2023/03/21","60300","100","0.17","60500","60700","60100","8318514","501917706700","359977887765000","5969782550"
"2023/03/20","60200","-1100","-1.79","61100","61200","60200","9618009","582445819345","359380909510000","5969782550"
"2023/03/17","61300","1400","2.34","60800","61300","60600","14090110","860201343960","365947670315000","5969782550"
"2023/03/16","59900","100","0.17","59200","60200","59100","10611939","633331744600","357589974745000","5969782550"
"2023/03/15","59800","800","1.36","60000","60300","59600","10482149","628405799682","356992996490000","5969782550"
"2023/03/14","59000","-1000","-1.67","59400","59500","59000","12147346","719193357800","352217170450000","5969782550"
"2023/03/13","60000","500","0.84","59900","60200","59300","12779724","765245322796","358186953000000","5969782550"
"2023/03/10","59500","-600","-1.00","59500","59700","59100","11902471","706235604554","355202061725000","5969782550"
"2023/03/09","60100","-200","-0.33","60500","60800","59900","14334499","862952239500","358783931255000","5969782550"
"2023/03/08","60300","-400","-0.66","60100","60500","59900","14161857","851969121700","359977887765000","5969782550"
